,run,Evergreen_NSE,Evergreen_RMSE,Evergreen_R2,Idaho Springs_NSE,Idaho Springs_RMSE,Idaho Springs_R2,Five Points_NSE,Five Points_RMSE,Five Points_R2,Welby_NSE,Welby_RMSE,Welby_R2,Highlands Ranch_NSE,Highlands Ranch_RMSE,Highlands Ranch_R2,Rocky Flats_NSE,Rocky Flats_RMSE,Rocky Flats_R2,Boulder_NSE,Boulder_RMSE,Boulder_R2,Chatfield Reservoir_NSE,Chatfield Reservoir_RMSE,Chatfield Reservoir_R2,Sunnyside_NSE,Sunnyside_RMSE,Sunnyside_R2,East Plains_NSE,East Plains_RMSE,East Plains_R2,South Table_NSE,South Table_RMSE,South Table_R2,rmse_mean,R2_mean,nse_mean
3,1__1503_153145,0.9252737164497375,4.265589899051437,0.9634371552904797,0.8805243819952011,3.471630378297855,0.9390340353642755,0.8891352191567421,4.793600648545348,0.9438302210590074,0.9234015643596649,5.00764319837403,0.961649616446254,0.918437123298645,3.3773724729687413,0.9584494111897648,0.8776152655482292,3.8013003583869627,0.937468880938074,0.9145630896091461,3.965802757902541,0.9563430800000892,0.9190663695335388,4.074765045319858,0.9593433356868616,0.9175076857209206,4.911226506457373,0.9579349645237228,0.8890040963888168,3.5258922610989463,0.9429362178718794,0.9002725407481194,3.8719921128216326,0.9488873396570424,4.0969832399295205,0.9517558416388593,0.9049819138917056
5,3__1503_154434,0.7908548563718796,7.136790107658448,0.896063554404458,0.6177860796451569,6.211044982364016,0.8076482314074372,0.7334173023700714,7.4346441347682894,0.8581979976916722,0.7720253616571426,8.64133222834674,0.8808056693636674,0.7746250182390213,5.61432805185776,0.8872814153506055,0.657426655292511,6.363000084910136,0.8357915358870467,0.7942172288894653,6.15645355043011,0.8960427653906948,0.7842800468206406,6.653001162557702,0.8945729179883465,0.804009199142456,7.572110209667035,0.9012026097587071,0.6810381412506104,5.976169308961636,0.8327056076795717,0.7807189375162125,5.7422569218805215,0.8889655192161221,6.681920976672945,0.8708434385580298,0.7445817115631971
6,6__1503_155724,0.6950149834156036,8.621289768246188,0.8377951757691904,0.4860970377922058,7.204931996518974,0.7071851599335124,0.6296080350875854,8.765529693248586,0.8021874509505165,0.6076389849185944,11.340919498793959,0.7836919361268957,0.6881813704967499,6.602382125986713,0.8384932815449516,0.45624053478240967,8.01905651145971,0.7338305799423965,0.6921583414077759,7.532494659776438,0.845766057653624,0.7322598695755005,7.411939793432273,0.8561225644827487,0.729174941778183,8.904246964997762,0.8602330455519156,0.514705240726471,7.369685957906488,0.7413941870921823,0.6888644695281982,6.839690933829722,0.8400497372582709,8.055651627654255,0.804249925118746,0.6290858008644797
7,9__1503_161002,0.6938393712043762,8.638351500036544,0.83452269392531,0.47732120752334595,7.268877117852754,0.6993113904162247,0.5744059979915619,9.395890218107205,0.7673926277562568,0.571669727563858,11.853635180491574,0.7644867661903335,0.6623775064945221,6.868875168136298,0.8197291166126834,0.41860342025756836,8.289480818997964,0.7044807494680065,0.6887325942516327,7.5772732285485205,0.8361521723243646,0.6962530314922333,7.894103358100218,0.8352556138616551,0.7059068977832794,9.28192773264703,0.8460686910936102,0.4650431275367737,7.7479324043882025,0.7166034392850675,0.6750392317771912,6.990817723284276,0.8286019048449131,8.3461058591446,0.7866004696162204,0.602653828534213
0,12__1503_162259,0.6761504709720612,8.884211957564586,0.8222985032063532,0.3642308712005615,8.020009765619054,0.6614029022782806,0.5762241184711456,9.378316063922362,0.7724099519826257,0.6025553643703461,11.422556970278494,0.7788905647388248,0.635248064994812,7.141151191806422,0.8135161441933795,0.4136515259742737,8.32591232478694,0.7086935188528416,0.638397216796875,8.170117745455654,0.8085919998646014,0.6813849210739136,8.08801584853856,0.8258607866975851,0.7036217749118805,9.3216172206019,0.8457988042464686,0.42076224088668823,8.077314620256498,0.6981777619422117,0.648643434047699,7.271355319664584,0.8124394893865551,8.55459809349955,0.7770982206717935,0.578260909427296
1,15__1503_163647,0.6692658066749573,8.980288217927685,0.8235041682157829,0.38372671604156494,7.899329734085211,0.6493129354616103,0.5444798469543457,9.726302079847073,0.7589708847073929,0.5734372138977051,11.834182135715551,0.7616997793748632,0.6074948310852051,7.409781728559389,0.7986407330884078,0.32548874616622925,8.935080033911412,0.6734925230859463,0.6250851154327393,8.318241287829935,0.8071979911234274,0.668440967798233,8.251478582879006,0.8238475304658274,0.6797000765800476,9.691850632823684,0.8281615882178675,0.4344007968902588,7.974915038227263,0.6872866919726934,0.6075347363948822,7.687183404621556,0.7904340203574959,8.79169389785707,0.7638680769155741,0.5562777139923789
2,18__1503_165116,0.6317066550254822,9.47712161182973,0.8132423599989572,0.31969815492630005,8.301668151148712,0.6368146951457787,0.5089125037193298,10.101114993350324,0.7411008920460492,0.5534981191158295,12.105222952490061,0.7511027401537871,0.5427430272102356,7.999189812642991,0.768242838506163,0.2898085117340088,9.17108223655466,0.6918740194016455,0.6140356659889221,8.436706957811927,0.8007456573645906,0.6590710282325745,8.368641731410834,0.8153416043696347,0.6435064375400543,10.225283339475665,0.8131754021555114,0.39088863134384155,8.260169033140587,0.6753827940057262,0.5755594372749329,7.9963203550877955,0.7811549115686438,9.131138288631206,0.7534707195196808,0.5208571065555919
4,24__1503_170723,0.6490177512168884,9.244673561452156,0.811046880535412,0.281765878200531,8.53560496532164,0.646180990658141,0.4971424341201782,10.227458824237077,0.7305485955094269,0.5614005625247955,12.005202119485014,0.7594432549984691,0.5635261535644531,7.821180480287142,0.7802875513948497,0.2205355167388916,9.615844335276723,0.656786324075658,0.6171893775463104,8.405173987971123,0.8084080746183633,0.6336453855037689,8.680874500433994,0.8017648650318026,0.6587487161159515,10.009076386331651,0.8169692375520227,0.3349795937538147,8.631370071802404,0.673316430620511,0.5933755338191986,7.8328579968101915,0.7989751220367216,9.182665202673556,0.7530661206392163,0.5101206275549802
mean,,0.7163904514163733,8.156039577970848,0.8502388114182429,0.4763937909156084,7.114137136401028,0.7183612925831576,0.61916568223387,8.727857082003284,0.7968298277128685,0.645703362300992,10.526336785496927,0.805221290924137,0.6740791369229555,6.604282629030682,0.8330800614851006,0.4574212720617652,7.815094588035564,0.742802266456452,0.6980473287403584,7.320283021965781,0.8449059747924694,0.7218002025038004,7.427852502834057,0.8515136523230578,0.7302719661965966,8.739667374125263,0.8586930428874783,0.5163527335971594,7.195431086972754,0.7459753913087304,0.6837510401383042,6.779059346000035,0.8361885055407206,7.855094648257838,0.8076191015847651,0.6308524515479803
